N_diagnostic_tests_0.025,N_diagnostic_tests_0.25,N_diagnostic_tests_0.75,N_diagnostic_tests_0.975,N_diagnostic_tests_mean,N_diagnostic_tests_median,N_diagnostic_tests_std,N_preventive_tests_0.025,N_preventive_tests_0.25,N_preventive_tests_0.75,N_preventive_tests_0.975,N_preventive_tests_mean,N_preventive_tests_median,N_preventive_tests_std,R0_0.025,R0_0.25,R0_0.75,R0_0.975,R0_mean,R0_median,R0_std,duration_0.025,duration_0.25,duration_0.75,duration_0.975,duration_mean,duration_median,duration_std,family_member_family_member_transmissions_0.025,family_member_family_member_transmissions_0.25,family_member_family_member_transmissions_0.75,family_member_family_member_transmissions_0.975,family_member_family_member_transmissions_mean,family_member_family_member_transmissions_median,family_member_family_member_transmissions_std,index_case,infected_family_members_0.025,infected_family_members_0.25,infected_family_members_0.75,infected_family_members_0.975,infected_family_members_mean,infected_family_members_median,infected_family_members_std,infected_students_0.025,infected_students_0.25,infected_students_0.75,infected_students_0.975,infected_students_mean,infected_students_median,infected_students_std,infected_teachers_0.025,infected_teachers_0.25,infected_teachers_0.75,infected_teachers_0.975,infected_teachers_mean,infected_teachers_median,infected_teachers_std,infected_without_transmissions_0.025,infected_without_transmissions_0.25,infected_without_transmissions_0.75,infected_without_transmissions_0.975,infected_without_transmissions_mean,infected_without_transmissions_median,infected_without_transmissions_std,pending_test_infections_0.025,pending_test_infections_0.25,pending_test_infections_0.75,pending_test_infections_0.975,pending_test_infections_mean,pending_test_infections_median,pending_test_infections_std,predetected_infections_0.025,predetected_infections_0.25,predetected_infections_0.75,predetected_infections_0.975,predetected_infections_mean,predetected_infections_median,predetected_infections_std,quarantine_days_family_member_0.025,quarantine_days_family_member_0.25,quarantine_days_family_member_0.75,quarantine_days_family_member_0.975,quarantine_days_family_member_mean,quarantine_days_family_member_median,quarantine_days_family_member_std,quarantine_days_student_0.025,quarantine_days_student_0.25,quarantine_days_student_0.75,quarantine_days_student_0.975,quarantine_days_student_mean,quarantine_days_student_median,quarantine_days_student_std,quarantine_days_teacher_0.025,quarantine_days_teacher_0.25,quarantine_days_teacher_0.75,quarantine_days_teacher_0.975,quarantine_days_teacher_mean,quarantine_days_teacher_median,quarantine_days_teacher_std,student_family_member_transmissions_0.025,student_family_member_transmissions_0.25,student_family_member_transmissions_0.75,student_family_member_transmissions_0.975,student_family_member_transmissions_mean,student_family_member_transmissions_median,student_family_member_transmissions_std,student_screen_interval,student_student_transmissions_0.025,student_student_transmissions_0.25,student_student_transmissions_0.75,student_student_transmissions_0.975,student_student_transmissions_mean,student_student_transmissions_median,student_student_transmissions_std,student_teacher_transmissions_0.025,student_teacher_transmissions_0.25,student_teacher_transmissions_0.75,student_teacher_transmissions_0.975,student_teacher_transmissions_mean,student_teacher_transmissions_median,student_teacher_transmissions_std,teacher_screen_interval,teacher_student_transmissions_0.025,teacher_student_transmissions_0.25,teacher_student_transmissions_0.75,teacher_student_transmissions_0.975,teacher_student_transmissions_mean,teacher_student_transmissions_median,teacher_student_transmissions_std,teacher_teacher_transmissions_0.025,teacher_teacher_transmissions_0.25,teacher_teacher_transmissions_0.75,teacher_teacher_transmissions_0.975,teacher_teacher_transmissions_mean,teacher_teacher_transmissions_median,teacher_teacher_transmissions_std,test_type,transmissions_0.025,transmissions_0.25,transmissions_0.75,transmissions_0.975,transmissions_mean,transmissions_median,transmissions_std,undetected_infections_0.025,undetected_infections_0.25,undetected_infections_0.75,undetected_infections_0.975,undetected_infections_mean,undetected_infections_median,undetected_infections_std
0.0,803.0,9457.5,22779.949999999997,5948.34,2404.0,7447.07576799684,20.0,20.0,40.0,60.0,34.72,40.0,15.200751861104015,1.0,1.0,3.0,6.300000000000004,2.3783783783783785,2.0,1.6219218941214866,12.0,13.25,56.25,94.64999999999999,34.92,23.0,27.63378588700759,0.0,0.0,0.0,1.0,0.1,0.0,0.30304576336566325,student,0.0,0.0,4.75,24.42499999999999,4.68,1.0,7.555076682170035,1.0,1.0,19.0,90.64999999999999,19.3,2.5,31.376092549478965,0.0,0.0,2.75,18.0,3.58,0.0,6.259979787409502,1.0,1.0,18.25,69.875,15.52,2.0,24.830231738009722,0.0,0.0,4.25,34.775,6.66,0.0,12.306643303019516,0.0,0.0,15.5,51.099999999999994,10.5,1.0,17.438229174279535,0.0,12.0,790.75,3500.125,747.14,59.0,1264.3157221620406,0.0,5.0,247.25,1207.9249999999997,254.22,22.0,431.9208775803688,0.0,0.0,37.75,250.42499999999998,49.48,0.0,87.14595779027087,0.0,0.0,4.75,24.42499999999999,4.58,1.0,7.464446341402254,,0.0,0.0,7.5,36.775,7.56,1.0,12.15236602477065,0.0,0.0,1.0,10.0,1.74,0.0,3.1024019660875144,7,0.0,0.0,11.25,56.324999999999996,10.74,0.0,19.578007236359344,0.0,0.0,1.75,10.0,1.84,0.0,3.448513433054768,same_day_PCR,0.0,0.25,28.25,131.17499999999995,26.56,3.0,44.927678846459585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803.0,803.0,13072.75,21769.749999999996,6247.12,1604.5,7525.040027393712,0.0,20.0,20.0,40.0,18.72,20.0,12.257509152035944,1.0,1.0,3.0,4.074999999999996,1.868421052631579,1.5,1.0441873248007456,12.0,17.0,58.5,96.97499999999998,37.0,24.0,27.845052321292382,0.0,0.0,0.0,1.7749999999999986,0.22,0.0,0.5816935163286381,student,0.0,0.0,9.25,20.775,5.2,1.0,7.185586479976738,1.0,1.0,44.0,83.775,22.3,2.0,31.75110475339755,0.0,0.0,10.25,17.775,4.3,0.0,6.60627407415535,1.0,1.0,32.75,65.775,17.34,2.0,24.793522853967403,0.0,0.0,14.0,40.87499999999999,8.24,0.0,13.662939594660696,0.0,0.0,30.75,48.775,12.88,1.0,18.89135424754198,3.0,12.0,1746.75,3384.0499999999997,854.46,63.5,1281.1873671699695,3.45,5.0,560.75,1152.975,293.38,22.0,437.1052686920707,0.0,0.0,130.25,243.95,58.9,0.0,90.70770504814925,0.0,0.0,9.25,20.549999999999997,4.98,1.0,7.020349430224181,,0.0,0.0,18.0,35.0,8.92,1.0,12.775678423617018,0.0,0.0,5.0,8.774999999999999,2.02,0.0,3.1460373520363936,14,0.0,0.0,24.5,52.87499999999999,12.38,0.0,19.315733250912537,0.0,0.0,4.0,12.549999999999997,2.28,0.0,3.817467907460362,same_day_PCR,0.0,1.0,60.0,116.875,30.8,3.0,45.19617104966991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.67500000000007,803.0,15657.25,23262.324999999997,8752.74,5950.5,7941.871097094006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.074999999999996,2.0,2.0,1.0904995136125413,12.0,17.25,72.75,103.775,45.98,34.5,31.714601028033552,0.0,0.0,0.0,1.0,0.16,0.0,0.42185208743524,student,0.0,0.0,14.75,26.549999999999997,7.6,3.5,8.659075691823851,1.0,1.0,74.25,95.425,34.34,13.5,36.05189570152268,0.0,0.0,13.0,18.0,6.48,1.5,6.899393643869092,1.0,1.0,55.75,68.32499999999999,26.08,9.5,26.973032639952045,0.0,0.0,28.0,38.775,13.3,2.5,15.662577263356509,0.0,0.0,37.25,52.87499999999999,18.3,7.0,19.93791383679008,0.6750000000000003,18.0,2827.25,3897.575,1306.6,395.5,1445.3056028792962,1.1250000000000004,6.5,1021.75,1306.125,456.12,150.0,497.6138015672436,0.0,0.0,182.0,238.0,87.4,20.5,93.15665980114423,0.0,0.0,14.75,25.775,7.44,3.5,8.509682360555594,,0.0,0.0,26.75,39.099999999999994,13.18,5.5,14.250943398775465,0.0,0.0,7.75,11.0,3.64,1.0,4.129337546317638,,0.0,0.0,40.75,56.099999999999994,20.16,6.0,22.233785653590257,0.0,0.0,6.0,9.0,2.84,0.5,3.394834010549511,same_day_PCR,0.0,1.0,100.0,128.64999999999998,47.42,17.0,50.7487166822764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,802.0,2997.75,6355.875,2051.76,802.0,1937.828719290258,459.0,459.0,877.0,1517.0,741.6,659.0,319.2741129244171,1.0,2.0,6.0,10.0,3.857142857142857,3.0,2.7255405754769875,12.0,12.0,23.5,37.0,18.14,12.0,8.90312946585156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,teacher,0.0,0.0,0.75,2.7749999999999986,0.46,0.0,0.9733174912511899,0.0,0.0,3.75,24.775,3.8,0.0,7.108488745499845,1.0,1.0,1.0,8.774999999999999,2.02,1.0,2.5434188785641925,1.0,1.0,3.0,23.0,4.02,1.0,6.319680952938905,0.0,0.0,0.0,4.549999999999997,0.34,0.0,1.4929767552901603,0.0,0.0,1.0,12.774999999999999,1.68,0.0,3.69467349638611,0.0,0.0,118.0,835.0999999999998,127.76,0.0,246.6243578350505,0.0,0.0,38.5,304.87499999999994,44.26,0.0,86.47231714631603,6.225,7.0,14.0,106.07499999999999,21.74,8.0,31.10142066444777,0.0,0.0,0.75,2.7749999999999986,0.46,0.0,0.9733174912511899,3,0.0,0.0,1.0,6.549999999999997,0.84,0.0,1.799773228345557,0.0,0.0,0.0,3.7749999999999986,0.46,0.0,1.2811028412254493,3,0.0,0.0,3.0,18.549999999999997,2.96,0.0,5.469619245786451,0.0,0.0,0.0,4.774999999999999,0.56,0.0,1.3576690709161965,same_day_PCR,0.0,0.0,4.0,35.0,5.28,0.0,10.1881083141282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,2386.5,16574.0,19612.05,9696.2,10826.0,7371.629676105051,420.0,663.75,1150.0,1540.625,934.54,953.5,346.39591657582827,2.0,4.0,8.25,12.024999999999999,5.95,5.0,2.9084315977815876,12.0,22.0,61.0,73.1,42.1,46.5,23.35725207488663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,teacher,0.0,0.0,9.0,19.0,5.6,4.5,5.862367008195197,0.0,3.25,58.5,82.975,32.36,29.0,28.666812212887915,1.0,1.0,13.0,17.0,7.44,7.5,6.017525425363648,1.0,2.5,45.0,65.775,25.68,25.0,22.089280806097157,0.0,0.0,21.75,35.0,12.4,8.0,12.931530837295265,0.0,1.0,27.0,43.87499999999999,15.9,16.5,14.515649542223493,0.0,42.5,2315.5,3317.1749999999997,1247.14,1081.0,1141.7295868058052,0.0,25.0,796.75,1127.2499999999998,435.54,376.5,393.928472218612,7.0,14.0,180.5,238.0,102.14,105.0,85.22240052369101,0.0,0.0,9.0,19.0,5.6,4.5,5.862367008195197,3,0.0,0.25,18.0,26.324999999999996,9.12,6.5,8.970791606141363,0.0,0.0,4.75,9.0,2.78,2.0,3.0658753785394954,7,0.0,2.5,42.75,57.775,23.24,23.0,20.17632478011427,0.0,0.0,6.75,11.0,3.66,2.5,3.8365056379737124,same_day_PCR,0.0,3.25,78.5,114.875,44.4,40.5,39.94485995387509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,4775.25,13590.25,20511.825,8815.06,6656.0,6070.546142293482,420.0,785.75,1177.75,1442.5749999999998,957.72,963.0,274.97428748068467,3.0,5.0,9.25,18.77499999999999,7.636363636363637,6.0,4.204598308335873,12.0,28.0,53.75,74.0,39.92,33.0,19.174643119899525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,teacher,0.0,1.0,6.75,16.775,4.38,2.0,4.9275982476046,0.0,10.0,46.75,73.775,28.16,19.5,24.643051759065884,1.0,1.0,10.75,17.0,6.36,5.0,5.4763312611302695,1.0,7.25,37.0,60.099999999999994,22.84,17.0,19.13684340507086,0.0,0.0,14.75,31.549999999999997,8.98,3.5,11.132760993883718,0.0,4.0,24.5,40.775,14.82,9.0,13.773221578594503,0.0,302.0,1886.75,3026.5,1096.66,707.5,1017.405536105421,0.0,115.75,633.5,1001.325,371.66,238.5,342.5283310195237,7.0,14.0,139.75,238.0,85.98,66.5,76.86258345055724,0.0,1.0,6.75,16.775,4.38,2.0,4.9275982476046,3,0.0,2.0,11.25,25.0,7.64,5.0,7.917327935146621,0.0,0.0,3.0,6.774999999999999,1.82,1.0,2.335965473605625,14,0.0,7.0,34.75,55.55,20.52,14.5,17.66379902281407,0.0,0.0,5.0,11.774999999999999,3.54,2.5,3.609567784629725,same_day_PCR,0.0,12.0,62.5,103.0,37.9,23.5,34.333448913351454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401.675,4793.25,15107.0,22649.52499999999,10042.12,10152.0,5876.5009637660105,626.35,796.25,1136.75,1454.6749999999997,982.9,972.5,212.17438438170407,1.0,3.25,9.0,16.549999999999997,6.52,5.0,4.126766783043676,22.0,28.25,56.75,83.49999999999997,43.88,43.5,17.875579054414217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,teacher,0.0,1.0,12.5,17.775,6.08,4.0,5.889596500506254,2.45,7.75,62.5,89.55,36.12,24.5,30.170698043104057,1.0,2.0,15.25,18.549999999999997,7.62,6.0,6.25606644361605,1.4500000000000002,6.75,50.75,74.32499999999999,29.18,21.0,24.166674642269385,0.0,1.0,23.0,43.0,13.0,6.5,14.735767952260145,1.0,4.25,35.0,50.55,19.52,13.5,16.981670791095407,66.45,246.0,2430.25,3706.275,1405.9,962.0,1238.4651997615467,20.25,89.5,838.75,1235.025,481.2,319.5,421.3773334469441,14.0,26.5,202.25,248.84999999999997,104.12,79.0,86.2941433915041,0.0,1.0,12.5,17.775,6.08,4.0,5.889596500506254,3,0.0,2.0,16.75,28.775,10.12,6.5,9.377872349094881,0.0,0.0,4.0,8.0,2.4,1.5,2.664965443739661,,1.225,6.25,45.75,67.52499999999998,26.0,18.5,21.481838556210732,0.0,1.0,8.0,11.774999999999999,4.22,3.0,3.9604679171089088,same_day_PCR,2.6750000000000003,9.75,84.25,124.55000000000001,48.82,32.5,41.838216101198825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,802.0,5180.25,20415.1,4663.72,802.0,6413.098433038178,59.0,259.0,278.0,487.325,247.7,259.0,119.0239643165722,1.0,2.0,5.0,6.0,3.1904761904761907,3.0,1.7498299237082335,12.0,12.0,33.75,76.0,26.1,12.0,21.57970512934289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,teacher,0.0,0.0,1.5,15.549999999999997,2.66,0.0,5.1926557241345925,0.0,0.0,8.0,60.0,10.96,0.0,20.034623092261544,1.0,1.0,3.0,15.549999999999997,3.34,1.0,4.560746448035157,1.0,1.0,7.75,47.324999999999996,9.26,1.0,15.478503856402048,0.0,0.0,1.0,26.874999999999993,3.58,0.0,7.733019580780506,0.0,0.0,4.0,40.099999999999994,6.68,1.0,12.179675274649911,0.0,0.0,224.5,2459.7,429.04,0.0,810.3297882432101,0.0,0.0,94.0,827.5,145.88,0.0,274.1199379982479,7.0,7.0,41.25,215.37499999999997,42.18,8.0,65.15121813511851,0.0,0.0,1.5,15.549999999999997,2.66,0.0,5.1926557241345925,7,0.0,0.0,2.0,27.0,4.56,0.0,8.607448127366562,0.0,0.0,0.0,7.0,1.0,0.0,2.1946130708196026,3,0.0,0.0,6.25,42.749999999999986,6.4,0.0,12.131927854606941,0.0,0.0,2.0,8.0,1.34,0.0,2.615573453335983,same_day_PCR,0.0,0.0,11.25,90.42499999999998,15.96,0.0,29.35772331716727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,6549.75,18038.25,26331.374999999996,12904.04,14671.0,7885.186291744172,20.0,220.0,402.75,583.775,293.52,240.0,142.46234590234712,2.0,3.0,7.0,14.0,5.853658536585366,5.0,3.1109562485653512,12.0,39.0,72.75,108.875,56.32,64.0,28.61813325534019,0.0,0.0,0.0,0.7749999999999986,0.04,0.0,0.19794866372215741,teacher,0.0,2.25,13.75,23.0,9.2,9.0,7.3789551829399755,0.0,9.0,73.75,91.775,45.5,51.0,32.41771372668508,1.0,2.0,16.0,18.0,9.84,11.0,6.655855178958246,1.0,7.0,55.75,68.775,35.12,41.0,24.69788059980955,0.0,1.0,28.75,36.0,16.28,19.0,13.068172896665502,0.0,6.0,40.5,50.775,25.98,29.5,18.054893621217197,0.0,338.75,2943.0,3706.825,1829.88,2151.0,1312.8471885212548,0.0,111.0,1012.5,1259.975,622.3,702.5,448.9349868844927,7.0,28.0,224.0,252.0,135.98,154.0,94.94477234644553,0.0,2.25,13.75,22.775,9.16,9.0,7.3383532601959525,7,0.0,2.75,27.0,41.55,17.92,18.0,13.867948658687773,0.0,1.0,6.75,9.0,3.96,4.0,3.2322355945653944,7,0.0,5.0,45.0,54.55,27.58,32.5,19.936726442033805,0.0,0.0,8.0,12.0,4.88,6.0,4.148469105389041,same_day_PCR,0.0,12.25,101.75,129.1,63.54,71.0,45.62321732609038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,4198.75,17641.5,21998.474999999995,11545.2,13605.5,7315.724532031768,200.0,220.0,399.5,445.57499999999993,286.36,220.0,97.21546866079892,1.0,3.0,8.0,15.975000000000001,6.071428571428571,5.5,4.0568692551412235,12.0,28.25,71.75,92.775,51.18,55.0,26.400904437197614,0.0,0.0,0.0,0.7749999999999986,0.04,0.0,0.19794866372215741,teacher,0.0,0.25,14.0,21.0,8.46,8.5,7.315652774032135,0.0,8.5,69.5,100.84999999999998,41.9,46.0,33.8364915921451,1.0,2.0,15.0,19.0,8.86,9.0,6.663975647357321,1.0,6.5,55.0,77.55,33.68,35.0,26.568694175741523,0.0,0.0,28.0,44.749999999999986,15.82,15.5,14.743646158288536,0.0,3.75,40.0,58.775,25.22,28.5,19.892866119515798,0.0,211.75,2659.5,4049.3499999999995,1664.18,1888.5,1373.1477422480132,0.0,83.25,949.0,1375.3499999999997,569.28,630.0,469.23694201874395,7.0,25.0,210.0,262.85,120.04,126.0,94.00672142708407,0.0,0.25,14.0,20.775,8.42,8.5,7.273350854527865,7,0.0,2.5,24.75,38.87499999999999,14.84,15.5,12.83070297277239,0.0,0.0,5.0,8.774999999999999,3.2,3.0,2.98977850520805,14,0.0,3.75,45.25,63.324999999999996,27.06,31.0,21.63180764616809,0.0,0.0,8.0,12.774999999999999,4.66,4.5,4.307610730333189,same_day_PCR,0.0,10.25,99.5,137.64999999999998,58.22,65.5,47.02248268170259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784.55,7086.75,17099.75,25037.75,12987.34,13826.5,6496.136706268628,200.0,200.0,400.0,624.8499999999999,325.26,332.0,131.67535991279183,2.0,3.25,8.0,17.0,6.68,5.0,4.542048445540035,18.900000000000002,36.5,71.5,104.325,57.44,58.0,23.732488710798183,0.0,0.0,0.0,1.0,0.06,0.0,0.23989793748209523,teacher,0.0,4.0,17.0,24.324999999999996,11.02,11.5,7.84411907620178,2.0,18.5,79.75,96.775,53.08,61.5,32.67329934053062,1.0,4.25,16.0,19.0,10.94,13.0,6.152517321207239,2.0,14.5,63.75,77.55,42.66,48.0,26.38537783063388,0.0,5.25,33.75,40.0,20.62,24.5,14.75499223715036,1.0,11.0,45.0,57.0,30.92,36.0,19.0304160410086,30.9,621.0,3245.0,3887.075,2100.46,2413.5,1352.7713234206983,11.350000000000001,220.75,1103.25,1339.15,723.02,848.5,457.6443450219966,14.0,58.75,223.25,266.0,149.14,182.0,85.06516349726442,0.0,4.0,17.0,24.324999999999996,10.96,11.5,7.769537585063494,7,0.0,6.25,27.0,34.324999999999996,17.2,18.5,11.22679011679343,0.0,1.0,6.0,9.0,3.96,4.0,3.030188247671509,,2.0,12.25,52.0,66.55,35.88,40.5,22.17337988467712,0.0,2.25,9.0,12.0,5.98,6.5,3.8676576257735222,same_day_PCR,3.0,22.75,111.5,133.775,74.04,87.0,45.76557836699222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,802.0,7140.0,26590.299999999996,5533.96,802.0,7725.619319893931,59.0,59.0,259.0,312.875,155.62,93.0,108.62102062883125,1.0,1.5,5.0,7.0,3.739130434782609,4.0,2.2806974871008174,12.0,12.0,40.5,120.12499999999994,30.4,12.0,30.174999788647852,0.0,0.0,0.0,0.0,0.02,0.0,0.14142135623730948,teacher,0.0,0.0,2.0,21.324999999999996,3.54,0.0,7.1148307307012315,0.0,0.0,15.0,78.775,15.24,0.0,27.13199782770242,1.0,1.0,5.5,16.0,3.94,1.0,4.958645305454517,1.0,1.0,13.0,56.775,12.3,1.0,20.222486978406906,0.0,0.0,2.75,34.64999999999999,4.68,0.0,9.90658408147154,0.0,0.0,5.75,44.55,8.3,1.0,14.162684514351835,0.0,0.0,532.0,3361.325,603.34,0.0,1103.753699418304,0.0,0.0,188.0,1095.25,204.44,0.0,370.6564039591362,7.0,7.25,77.0,222.42499999999998,50.44,8.0,70.85517278367249,0.0,0.0,2.0,21.324999999999996,3.52,0.0,7.071760453972359,14,0.0,0.0,5.5,35.324999999999996,6.72,0.0,12.839734246089522,0.0,0.0,1.75,11.324999999999996,1.76,0.0,3.3046658418863792,3,0.0,0.0,10.75,48.0,8.52,0.0,14.858846056220147,0.0,0.0,2.0,6.774999999999999,1.18,0.0,2.1351289212139117,same_day_PCR,0.0,0.0,20.25,110.42499999999998,21.72,0.0,38.8655663138717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,2396.5,17348.0,23998.675,10720.48,11504.5,8282.150724421817,19.225,20.0,220.0,258.0,126.98,103.0,103.34674940337938,1.0,3.0,7.0,14.099999999999994,5.410256410256411,5.0,3.3695068256813325,12.0,19.0,71.5,102.54999999999998,48.62,49.0,30.61338242784468,0.0,0.0,0.0,1.0,0.06,0.0,0.23989793748209523,teacher,0.0,0.0,15.0,25.775,9.08,9.0,8.76877577381407,0.0,1.25,66.5,94.1,38.24,43.0,34.50203188337801,1.0,1.0,15.75,19.0,8.74,10.5,7.006731457269196,1.0,1.25,55.0,73.55,31.02,34.0,27.168777097609524,0.0,0.0,26.75,45.324999999999996,15.08,14.5,15.388625537011658,0.0,1.0,40.0,52.55,22.88,27.5,20.249101768942236,0.0,18.0,2624.0,3936.325,1514.84,1731.5,1399.2885708422677,0.0,6.75,897.5,1294.85,516.1,579.0,473.1956168824207,7.0,11.75,210.75,266.0,119.4,139.0,99.74743615957337,0.0,0.0,15.0,25.0,9.02,9.0,8.707233680529479,14,0.0,0.0,23.0,34.324999999999996,13.02,14.5,12.224916009059998,0.0,0.0,7.0,10.774999999999999,3.8,3.5,3.838579669298401,7,0.0,1.25,45.0,62.87499999999999,25.22,27.5,22.979396272774977,0.0,0.0,6.75,11.0,3.94,3.0,4.097834171603237,same_day_PCR,0.0,2.0,96.0,137.52499999999998,55.06,64.0,49.540916917025186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,9305.5,18957.5,24038.725,13849.84,15730.5,6720.502709452256,0.0,20.0,220.0,373.84999999999997,144.12,200.0,120.17124515983558,1.1500000000000001,3.0,8.0,15.550000000000004,6.25531914893617,5.0,3.7790502896338745,12.0,46.75,77.0,117.0,62.86,66.0,26.973161263956968,0.0,0.0,0.0,2.0,0.2,0.0,0.5714285714285715,teacher,0.0,5.5,16.75,21.775,11.72,12.5,6.881029823258393,0.0,29.5,73.0,91.55,53.66,65.0,29.740791749339007,1.0,5.5,16.0,19.0,11.48,14.0,6.071815113745659,1.0,23.5,60.75,72.775,43.32,51.5,23.91689693885211,0.0,5.75,31.75,43.42499999999999,21.76,25.0,14.003731281194964,0.2250000000000001,16.0,44.0,52.324999999999996,31.34,38.0,17.364766109591464,0.0,1122.0,3000.5,3581.7749999999996,2124.0,2637.0,1203.457078077781,0.0,395.25,1014.75,1267.825,726.88,862.5,412.07353415503457,7.225,77.0,223.5,266.0,156.1,179.0,83.85756875043954,0.0,5.5,16.75,21.0,11.52,12.5,6.761958416956811,14,0.0,9.25,25.5,35.0,17.76,20.0,10.697243589269306,0.0,2.25,7.0,9.0,4.52,5.0,2.977740548723177,14,0.0,18.0,51.75,63.55,35.9,41.5,20.592499129735643,0.0,2.25,9.0,13.0,5.96,6.0,3.974202525574875,same_day_PCR,0.0,41.5,105.75,126.54999999999998,75.86,91.5,41.884198959141855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584.55,12235.25,19077.25,25107.524999999994,15121.7,14961.5,5258.44421101985,0.0,0.0,200.0,200.0,138.44,200.0,97.45771662937854,2.0,4.25,11.0,18.0,7.84,7.0,4.3629235657774625,19.35,51.0,77.0,108.19999999999999,63.2,61.0,21.220898440269796,0.0,0.0,0.0,1.0,0.2,0.0,0.45175395145262565,teacher,0.0,10.25,17.0,26.549999999999997,13.12,13.0,6.650579229032059,4.0,54.0,80.0,102.54999999999998,65.04,70.0,25.804571656343125,1.0,13.0,16.75,19.0,13.44,15.0,4.9534980425092385,3.225,46.25,65.0,74.0,51.46,54.0,19.83010492217552,0.0,21.25,36.0,53.97499999999999,27.36,27.5,13.814751063221355,1.225,34.0,44.75,58.64999999999999,37.2,40.0,14.683045894319541,60.025000000000006,2194.75,3203.25,4072.55,2566.6,2830.0,1056.2414110265452,26.25,728.25,1103.25,1412.85,884.64,965.0,361.81705603912087,11.675,171.5,224.0,262.85,181.82,196.0,67.80906266563369,0.0,10.25,17.0,25.324999999999996,12.92,13.0,6.397831265199105,14,0.4500000000000002,17.0,27.0,40.099999999999994,21.6,22.0,9.747841205275417,0.0,3.25,7.0,9.774999999999999,5.12,5.0,2.6001569811322187,,2.45,38.0,55.0,70.55,43.44,48.0,17.76853444509509,0.0,5.25,10.0,12.0,7.32,8.0,3.4666928308798095,same_day_PCR,4.0,76.25,112.75,136.1,90.6,97.5,35.879617316458514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,802.0,14587.0,26117.524999999998,7780.66,3597.5,8675.732649436,59.0,59.0,99.75,150.1,82.14,62.0,30.55607758778964,1.0,3.0,6.0,9.349999999999998,4.7407407407407405,4.0,2.4743700455888002,12.0,12.0,62.0,107.19999999999999,38.58,23.0,32.36342733042081,0.0,0.0,0.0,0.7749999999999986,0.04,0.0,0.19794866372215744,teacher,0.0,0.0,11.25,17.549999999999997,4.62,0.5,6.623674299396807,0.0,0.0,37.75,74.55,19.62,5.5,26.121294776797082,1.0,1.0,8.75,17.0,5.4,1.5,5.879747322073336,1.0,1.0,30.0,60.099999999999994,15.96,4.5,20.149401165963685,0.0,0.0,7.75,34.524999999999984,6.28,0.0,10.283809347410012,0.0,0.0,17.5,42.55,10.98,2.5,14.393153134141842,0.0,0.0,1484.75,3012.375,759.6,81.0,1041.905887089146,0.0,0.0,515.0,1016.9749999999999,260.46,34.0,355.41164463598705,6.225,7.0,122.5,238.0,72.02,20.0,84.71813771054495,0.0,0.0,11.25,17.549999999999997,4.58,0.5,6.58721705816869,,0.0,0.0,17.5,30.775,7.98,1.0,10.712361732015543,0.0,0.0,4.0,10.0,2.3,0.0,3.296565931204093,3,0.0,0.0,18.0,44.775,11.64,3.5,15.97671775441006,0.0,0.0,3.0,8.774999999999999,2.1,0.0,2.9640705601780613,same_day_PCR,0.0,0.0,56.25,110.0,28.64,6.5,38.28025547437835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
